序号,上市公司简称,股票代码,申请项目,接收日期,补正日期,受理日期,首次反馈日期,首次反馈回复,二次反馈日期,二次反馈回复
68,东方电气,600875,发行股份购买资产,2017-11-29,-,2017-12-04,2017-12-21,2018-01-26,-,-
